TICKET;NEGOZIO;DATA;FORMATO;ARTICOLO;PESO;IMPORTO
294;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:31;T;PANE COMUNE;0.326;0.910
296;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:31;T;PANE SPECIALE ARTIGIANALE;0.324;1.290
297;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:31;E;"PAGLIERINA-PRATAIOLA ""PEZZANA""";0.214;3.190
298;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:31;E;"PAGLIERINA-PRATAIOLA ""PEZZANA""";0.206;3.070
299;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:32;E;"PAGLIERINA-PRATAIOLA ""PEZZANA""";0.200;2.980
304;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:39;E;"PAGLIERINA-PRATAIOLA ""PEZZANA""";0.196;2.920
306;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:40;E;PIZZICOTTI AFFUMICATI;0.356;6.730
307;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:41;E;PIZZICOTTI AFFUMICATI;0.330;6.240
308;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:41;E;PIZZICOTTI AFFUMICATI;0.164;3.100
309;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:41;E;PIZZICOTTI AFFUMICATI;0.164;3.100
310;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:41;E;PIZZICOTTI AFFUMICATI;0.354;6.690
312;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:41;E;"TOMINO DEL BOSCAIOLO ""LONGO""";0.296;4.410
313;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:42;E;"TOMINO DEL BOSCAIOLO ""LONGO""";0.202;3.010
314;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:42;E;"TOMINO DEL BOSCAIOLO ""LONGO""";0.210;3.130
315;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:42;E;"TOMINO DEL BOSCAIOLO ""LONGO""";0.200;2.980
316;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:42;E;"TOMINO DEL BOSCAIOLO ""LONGO""";0.198;2.950
318;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:46;E;PECORINO BRIGANTE PINNA;0.148;2.950
319;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:46;E;PECORINO BRIGANTE PINNA;0.152;3.020
320;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:46;E;PECORINO BRIGANTE PINNA;0.168;3.340
321;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:47;E;PECORINO BRIGANTE PINNA;0.678;13.490
322;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:48;E;SCAMORZA AFFUMICATA;0.222;3.530
324;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:48;E;SCAMORZA AFFUMICATA;0.220;3.500
325;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:48;E;SCAMORZA AFFUMICATA;0.222;3.530
326;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:48;E;SCAMORZA AFFUMICATA;0.224;3.560
327;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:48;E;SCAMORZA AFFUMICATA;0.224;3.560
329;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:53;E;SCAMORZA BIANCA;0.232;3.460
330;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:53;E;SCAMORZA BIANCA;0.232;3.460
331;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:53;E;SCAMORZA BIANCA;0.232;3.460
332;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:53;E;SCAMORZA BIANCA;0.232;3.460
333;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:53;E;SCAMORZA BIANCA;0.234;3.490
334;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 11:53;E;SCAMORZA BIANCA;0.234;3.490
337;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:01;E;SALAME BOCCONCINO - MIGNON;0.298;5.630
338;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:01;E;SALAME BOCCONCINO - MIGNON;0.296;5.590
339;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:01;E;SALAME BOCCONCINO - MIGNON;0.296;5.590
340;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:01;E;SALAME BOCCONCINO - MIGNON;0.290;5.480
341;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:02;E;SALAME BOCCONCINO - MIGNON;0.296;5.590
342;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:02;E;SALAME BOCCONCINO - MIGNON;0.300;5.670
345;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:08;E;SALAME BOCCONCINO - MIGNON;0.160;3.020
350;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:08;T;PANE COMUNE;0.160;0.450
354;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:09;T;PANE COMUNE;0.902;2.520
364;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:12;T;FONTINA DI AOSTA DOP;4.562;99.910
366;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:16;E;FONTINA DI AOSTA DOP;0.310;6.790
369;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:19;E;FONTINA DI AOSTA DOP;0.170;3.720
370;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:19;E;FONTINA DI AOSTA DOP;0.170;3.720
371;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:19;E;FONTINA DI AOSTA DOP;0.230;5.040
372;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:19;E;FONTINA DI AOSTA DOP;0.184;4.030
375;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:20;E;FONTINA DI AOSTA DOP;0.336;7.360
378;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:20;T;PANE COMUNE;0.336;0.940
380;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:21;T;PANE COMUNE;0.346;0.970
384;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:25;E;FONTAL A CROSTA NATURALE;0.234;2.320
386;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:27;E;FONTAL A CROSTA NATURALE;4.418;43.740
387;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:28;E;FONTAL A CROSTA NATURALE;2.280;22.570
389;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:37;E;FONTAL A CROSTA NATURALE;0.220;2.180
390;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:37;E;FONTAL A CROSTA NATURALE;0.332;3.290
391;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:37;E;FONTAL A CROSTA NATURALE;0.328;3.250
392;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:37;E;FONTAL A CROSTA NATURALE;0.374;3.700
393;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:37;E;FONTAL A CROSTA NATURALE;0.148;1.470
395;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:42;E;FONTAL A CROSTA NATURALE;0.452;4.470
397;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:42;T;PANE COMUNE;0.452;1.260
399;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:43;T;PANE COMUNE;0.350;0.980
401;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:46;E;EMMENTALER SVIZZERO DOP;0.156;2.950
403;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:48;E;EMMENTALER SVIZZERO DOP;0.138;2.610
405;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:48;E;EMMENTALER SVIZZERO DOP;0.142;2.680
406;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:48;E;EMMENTALER SVIZZERO DOP;0.158;2.990
407;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:48;E;EMMENTALER SVIZZERO DOP;0.154;2.910
408;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:48;E;EMMENTALER SVIZZERO DOP;0.314;5.930
409;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:48;E;EMMENTALER SVIZZERO DOP;0.154;2.910
410;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:49;E;EMMENTALER SVIZZERO DOP;0.140;2.650
411;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:49;E;EMMENTALER SVIZZERO DOP;0.158;2.990
413;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:55;E;LEERDAMMER;0.208;3.310
414;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:55;E;LEERDAMMER;0.234;3.720
415;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 12:55;E;LEERDAMMER;0.218;3.470
417;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:03;E;LEERDAMMER;0.448;7.120
420;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:04;E;MAASDAMMER-DAMTALER;0.376;3.720
421;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:05;E;MAASDAMMER-DAMTALER;0.398;3.940
422;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:05;E;MAASDAMMER-DAMTALER;0.308;3.050
423;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:05;E;MAASDAMMER-DAMTALER;0.258;2.550
428;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:11;E;MAASDAMMER-DAMTALER;0.130;1.290
429;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:11;E;MAASDAMMER-DAMTALER;0.178;1.760
430;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:11;E;TRECCIONE AFFUMICATO;0.178;3.010
431;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:11;E;TRECCIONE AFFUMICATO;0.130;2.200
432;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:11;E;TRECCIONE AFFUMICATO;0.212;3.580
444;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:37;E;"TOMA MONTE CORNA ""CASEIFICIO PALENI""";0.208;3.720
445;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:37;E;"TOMA MONTE CORNA ""CASEIFICIO PALENI""";0.298;5.330
446;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:37;E;"TOMA MONTE CORNA ""CASEIFICIO PALENI""";0.276;4.940
449;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:43;E;TOMA VALLI DI LANZO;0.252;4.010
450;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:43;E;TOMA VALLI DI LANZO;0.216;3.430
451;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:43;E;TOMA VALLI DI LANZO;0.174;2.770
454;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:46;E;FONTINA DI AOSTA DOP;1.970;43.140
455;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:46;E;FONTAL A CROSTA NATURALE;2.262;22.390
457;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:50;E;FONTAL A CROSTA NATURALE;0.326;3.230
458;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:50;E;FONTAL A CROSTA NATURALE;0.332;3.290
460;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:51;E;FONTAL A CROSTA NATURALE;0.370;3.660
462;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:56;E;TOMA MORBIDOSA BOTALLA;0.202;3.410
463;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:56;E;TOMA MORBIDOSA BOTALLA;0.260;4.390
464;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:57;E;TOMA MORBIDOSA BOTALLA;0.260;4.390
465;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:57;E;TOMA MORBIDOSA BOTALLA;0.260;4.390
466;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 13:57;E;TOMA MORBIDOSA BOTALLA;0.276;4.660
471;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:10;T;PANE COMUNE;0.354;0.990
472;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:13;T;PANE COMUNE;0.118;0.330
473;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);02/10/2024 14:16;T;PANE COMUNE;0.104;0.290
473;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);02/10/2024 14:16;T;"MORTADELLA BOLOGNA IGP CON PISTACCHIO ""PALMIERI """;0.112;1.330
473;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);02/10/2024 14:16;T;PANE COMUNE;0.602;1.680
477;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:28;E;GRANA PADANO DOP (Stag. 16 mesi);0.250;4.730
478;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:29;E;GRANA PADANO DOP (Stag. 16 mesi);0.318;6.010
479;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:29;E;GRANA PADANO DOP (Stag. 16 mesi);0.290;5.480
480;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:29;E;PARMIGIANO REGGIANO DOP (Stag. 22/24 mesi);0.266;5.830
481;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:29;E;PARMIGIANO REGGIANO DOP (Stag. 22/24 mesi);0.296;6.480
482;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:30;E;PECORINO ROMANO DOP;0.166;3.800
483;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:30;E;PECORINO ROMANO DOP;0.262;6.000
484;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:30;E;PECORINO ROMANO DOP;0.206;4.720
485;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:31;E;PECORINO ROMANO DOP;0.256;5.860
487;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:31;E;PECORINO ROMANO DOP;0.184;4.210
488;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:32;E;"TOMA LA MONTAGNA ""MARENCHINO""";0.298;4.440
489;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:32;E;"TOMA LA MONTAGNA ""MARENCHINO""";0.242;3.610
490;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:32;E;"TOMA LA MONTAGNA ""MARENCHINO""";0.274;4.080
491;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:35;E;CACIOCAVALLO PUGLIESE DOLCE;0.410;7.340
492;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:35;E;CACIOCAVALLO PUGLIESE DOLCE;0.406;7.270
493;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:35;E;CACIOCAVALLO PUGLIESE DOLCE;0.812;14.530
494;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:43;E;FORMAGGIO SICILIANO AL PEPERONCINO;0.212;3.160
495;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:43;E;FORMAGGIO SICILIANO AL PEPERONCINO;0.172;2.560
496;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:43;E;FORMAGGIO SICILIANO AL PEPERONCINO;0.258;3.840
497;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:44;E;FORMAGGIO SICILIANO AL PEPERONCINO;0.774;11.530
498;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:44;E;FORMAGGIO SICILIANO AL PEPE;0.342;4.410
499;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:44;E;FORMAGGIO SICILIANO AL PEPE;0.202;2.610
500;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:44;E;FORMAGGIO SICILIANO AL PEPE;0.198;2.550
501;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:44;E;FORMAGGIO SICILIANO AL PEPE;0.184;2.370
502;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:44;E;FORMAGGIO SICILIANO AL PEPE;0.194;2.500
503;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 14:45;E;FORMAGGIO SICILIANO AL PEPE;0.200;2.580
506;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:00;E;PROVOLA CALABRESE AFFUMICATA;1.022;12.160
507;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:01;E;PROVOLA CALABRESE BIANCA;0.974;11.590
508;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:01;E;CACIOTTA BUTTERINO (Misto mucca-pecora);0.600;10.140
509;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:01;E;CACIOTTA BUTTERINO (Misto mucca-pecora);0.310;5.240
510;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:01;E;CACIOTTA BUTTERINO (Misto mucca-pecora);0.280;4.730
511;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:01;E;CACIOTTA BUTTERINO (Misto mucca-pecora);0.250;4.230
512;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:02;E;CACIOTTA BUTTERINO (Misto mucca-pecora);0.284;4.800
513;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:17;E;PROVOLA CALABRESE AFFUMICATA;0.248;2.950
514;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:17;E;PROVOLA CALABRESE AFFUMICATA;0.338;4.020
515;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:17;E;PROVOLA CALABRESE AFFUMICATA;0.404;4.810
516;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:17;E;PROVOLA CALABRESE BIANCA;0.228;2.710
517;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:17;E;PROVOLA CALABRESE BIANCA;0.220;2.620
518;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:18;E;PROVOLA CALABRESE BIANCA;0.264;3.140
519;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:18;E;PROVOLA CALABRESE BIANCA;0.258;3.070
521;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:21;E;GORGONZOLA DOLCE DOP CREME IGOR;0.202;2.810
523;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:21;E;GORGONZOLA DOLCE DOP CREME IGOR;0.266;3.700
524;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:22;E;GORGONZOLA DOLCE DOP CREME IGOR;0.266;3.700
526;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:22;E;GORGONZOLA DOLCE DOP CREME IGOR;0.178;2.470
527;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:22;E;GORGONZOLA DOLCE DOP CREME IGOR;0.184;2.560
528;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:22;E;GORGONZOLA DOLCE DOP CREME IGOR;0.192;2.670
529;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:22;E;GORGONZOLA DOLCE DOP CREME IGOR;0.192;2.670
531;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:23;E;GORGONZOLA DOLCE DOP CREME IGOR;0.250;3.480
532;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:23;E;GORGONZOLA DOLCE DOP CREME IGOR;0.266;3.700
533;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:23;E;GORGONZOLA DOLCE DOP CREME IGOR;0.216;3.000
536;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:24;E;GORGONZOLA DOLCE DOP CREME IGOR;0.254;3.530
538;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:24;E;GORGONZOLA DOLCE DOP CREME IGOR;0.218;3.030
540;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:24;E;"TALEGGIO DOP STELLA ALPINA ""CAROZZI""";0.216;3.000
541;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:24;E;"TALEGGIO DOP STELLA ALPINA ""CAROZZI""";0.254;3.530
542;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:25;E;"TALEGGIO DOP STELLA ALPINA ""CAROZZI""";0.248;3.450
543;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:26;E;"TALEGGIO DOP STELLA ALPINA ""CAROZZI""";0.266;3.700
544;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:26;E;"TALEGGIO DOP STELLA ALPINA ""CAROZZI""";0.250;3.480
545;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:27;E;"BRIE ""PRESIDENT""";0.228;2.850
546;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:27;E;"BRIE ""PRESIDENT""";0.282;3.530
548;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:27;E;"BRIE ""PRESIDENT""";0.246;3.080
550;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:30;E;"BRIE ""PRESIDENT""";0.366;4.580
551;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:31;T;PANE SPECIALE ARTIGIANALE;0.366;1.460
551;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:31;T;PANE COMUNE;0.102;0.280
558;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:41;E;PIEMONTINO VALGRANA (100% latte Piemontese);0.552;8.220
559;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:41;E;PIEMONTINO VALGRANA (100% latte Piemontese);0.548;8.170
560;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:41;E;PIEMONTINO VALGRANA (100% latte Piemontese);0.374;5.570
561;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivol (TO);02/10/2024 15:41;E;PIEMONTINO VALGRANA (100% latte Piemontese);0.296;4.410
